ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Dilema_Opcion,Categoria,Respuesta,expectativa_sin,expectativa_grande,expectativa_pequeña,Genero,politica,nivel_se,Cooperar,SDO_Score,NDC_Score,Gap_Size
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1000.0
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1000.0
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1200.0
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1200.0
Suj_028,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,1,-1,1,Hombre,4,3,,1.1,5.0,
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,2000.0
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,2400.0
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,1000.0
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,1200.0
Suj_029,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,-1,1,-1,Mujer,3,6,,1.4,4.666666666666667,
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,0.0
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,2000.0
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,2000.0
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,2400.0
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,2400.0
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,1000.0
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar,-1,1,-1,Mujer,3,6,0.0,1.4,4.666666666666667,1000.0
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,1200.0
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,-1,1,-1,Mujer,3,6,1.0,1.4,4.666666666666667,1200.0
Suj_029,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,-1,1,-1,Mujer,3,6,,1.4,4.666666666666667,
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2000.0
Suj_030,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2400.0
Suj_030,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1000.0
Suj_030,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1200.0
Suj_030,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,0,0,0,Mujer,1,5,,1.4,4.833333333333333,
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,0.0
Suj_030,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2000.0
Suj_030,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2000.0
Suj_030,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2400.0
Suj_030,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,2400.0
Suj_030,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1000.0
Suj_030,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1000.0
Suj_030,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1200.0
Suj_030,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,0,0,0,Mujer,1,5,1.0,1.4,4.833333333333333,1200.0
Suj_030,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,0,0,0,Mujer,1,5,,1.4,4.833333333333333,
Suj_031,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2000.0
Suj_031,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2400.0
Suj_031,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1000.0
Suj_031,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1200.0
Suj_031,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,0,0,-1,Hombre,3,4,,1.4,4.5,
Suj_031,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,0.0
Suj_031,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2000.0
Suj_031,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2000.0
Suj_031,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2400.0
Suj_031,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,2400.0
Suj_031,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1000.0
Suj_031,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1000.0
Suj_031,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1200.0
Suj_031,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,0,0,-1,Hombre,3,4,1.0,1.4,4.5,1200.0
Suj_031,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,0,0,-1,Hombre,3,4,,1.4,4.5,
Suj_032,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,2000.0
Suj_032,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,2400.0
Suj_032,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,1000.0
Suj_032,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,1200.0
Suj_032,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,-1,-1,-1,Hombre,5,4,,3.0,5.666666666666667,
Suj_032,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,0.0
Suj_032,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,2000.0
Suj_032,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,2000.0
Suj_032,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,2400.0
Suj_032,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,2400.0
Suj_032,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,1000.0
Suj_032,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,1000.0
Suj_032,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,-1,-1,-1,Hombre,5,4,1.0,3.0,5.666666666666667,1200.0
Suj_032,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,No cooperar,-1,-1,-1,Hombre,5,4,0.0,3.0,5.666666666666667,1200.0
Suj_032,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,-1,-1,-1,Hombre,5,4,,3.0,5.666666666666667,
Suj_033,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,-1,1,0,Hombre,3,7,0.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,2000.0
Suj_033,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,2400.0
Suj_033,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,-1,1,0,Hombre,3,7,0.0,2.9,4.833333333333333,1000.0
Suj_033,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,1200.0
Suj_033,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,-1,1,0,Hombre,3,7,,2.9,4.833333333333333,
Suj_033,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,No cooperar,-1,1,0,Hombre,3,7,0.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,0.0
Suj_033,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,2000.0
Suj_033,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar,-1,1,0,Hombre,3,7,0.0,2.9,4.833333333333333,2000.0
Suj_033,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar,-1,1,0,Hombre,3,7,0.0,2.9,4.833333333333333,2400.0
Suj_033,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,2400.0
Suj_033,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,1000.0
Suj_033,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,1000.0
Suj_033,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,1200.0
Suj_033,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,-1,1,0,Hombre,3,7,1.0,2.9,4.833333333333333,1200.0
Suj_033,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,-1,1,0,Hombre,3,7,,2.9,4.833333333333333,
Suj_034,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,2000.0
Suj_034,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,2400.0
Suj_034,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,1000.0
Suj_034,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,1200.0
Suj_034,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,0,-1,-1,Mujer,2,4,,1.9,4.666666666666667,
Suj_034,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,0.0
Suj_034,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,2000.0
Suj_034,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,2000.0
Suj_034,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,2400.0
Suj_034,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,2400.0
Suj_034,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,1000.0
Suj_034,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,1000.0
Suj_034,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,No cooperar,0,-1,-1,Mujer,2,4,0.0,1.9,4.666666666666667,1200.0
Suj_034,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,0,-1,-1,Mujer,2,4,1.0,1.9,4.666666666666667,1200.0
Suj_034,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,0,-1,-1,Mujer,2,4,,1.9,4.666666666666667,
Suj_035,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,2000.0
Suj_035,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,2400.0
Suj_035,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,1000.0
Suj_035,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,1200.0
Suj_035,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3,0,1,0,Mujer,5,5,,2.1,3.0,
Suj_035,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,0.0
Suj_035,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,2000.0
Suj_035,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,2000.0
Suj_035,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,2400.0
Suj_035,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,2400.0
Suj_035,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,1000.0
Suj_035,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar,0,1,0,Mujer,5,5,1.0,2.1,3.0,1000.0
Suj_035,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,1200.0
Suj_035,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,No cooperar,0,1,0,Mujer,5,5,0.0,2.1,3.0,1200.0
Suj_035,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3,0,1,0,Mujer,5,5,,2.1,3.0,
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2000.0
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2400.0
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1000.0
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1200.0
Suj_037,Respuestas de formulario 4,-,Bloque_0,Atencion,-,1,Opción 3,-1,-1,-1,Hombre,6,6,,2.4,5.166666666666667,
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,1,1,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,ABC,Bloque_1,Bloque_CON,2,2,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,1,3,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,AEF,Bloque_3,Bloque_CON,2,4,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,0.0
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,1,5,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2000.0
Suj_037,Respuestas de formulario 4,ALM,Bloque_5,Bloque_CON,2,6,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2000.0
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,1,7,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2400.0
Suj_037,Respuestas de formulario 4,AGH,Bloque_7,Bloque_CON,2,8,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,2400.0
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,1,9,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1000.0
Suj_037,Respuestas de formulario 4,AJK,Bloque_9,Bloque_CON,2,10,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1000.0
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,1,11,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1200.0
Suj_037,Respuestas de formulario 4,AQS,Bloque_11,Bloque_CON,2,12,Cooperar,-1,-1,-1,Hombre,6,6,1.0,2.4,5.166666666666667,1200.0
Suj_037,Respuestas de formulario 4,-,,Atencion,-,2,Opción 3,-1,-1,-1,Hombre,6,6,,2.4,5.166666666666667,
Suj_038,Respuestas de formulario 4,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,0,0,0,Hombre,3,6,0.0,2.4,3.8333333333333335,0.0
Suj_038,Respuestas de formulario 4,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,0,0,0,Hombre,3,6,0.0,2.4,3.8333333333333335,0.0
Suj_038,Respuestas de formulario 4,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,0,0,0,Hombre,3,6,0.0,2.4,3.8333333333333335,2000.0
Suj_038,Respuestas de formulario 4,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,0,0,0,Hombre,3,6,0.0,2.4,3.8333333333333335,2400.0
